instance_name,K,index,reverse,pddef,permute_type,permute_index,orig_ok,perm_ok,orig_size_bytes,perm_size_bytes,orig_n_clauses,perm_n_clauses,perm_over_orig_bytes,perm_over_orig_clauses,orig_path,perm_path
139464p0,10,1,False,1,iteration,0,True,True,13,22,1,1,1.6923076923076923,1.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.1.perm_iteration_0.smtcnf
139464p0,10,2,False,1,iteration,0,True,True,13,42,1,2,3.230769230769231,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.2.perm_iteration_0.smtcnf
139464p0,10,3,False,1,iteration,0,True,True,13,42,1,2,3.230769230769231,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.3.perm_iteration_0.smtcnf
139464p0,10,4,False,1,iteration,0,True,True,13,42,1,2,3.230769230769231,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.4.perm_iteration_0.smtcnf
139464p0,10,5,False,1,iteration,0,True,True,14,77,1,3,5.5,3.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.5.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.5.perm_iteration_0.smtcnf
139464p0,10,6,False,1,iteration,0,True,True,14,43,1,2,3.0714285714285716,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.6.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.6.perm_iteration_0.smtcnf
139464p0,10,7,False,1,iteration,0,True,True,14,30,1,2,2.142857142857143,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.7.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.7.perm_iteration_0.smtcnf
139464p0,10,8,False,1,iteration,0,True,True,14,43,1,3,3.0714285714285716,3.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.8.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.8.perm_iteration_0.smtcnf
139464p0,10,9,False,1,iteration,0,True,True,14,21,1,2,1.5,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//139464p0.10.9.perm_iteration_0.smtcnf
6s120,10,0,False,1,iteration,0,True,True,2842,297439,182,4817,104.65833919774806,26.467032967032967,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s120.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s120.10.0.perm_iteration_0.smtcnf
6s159,10,0,False,1,iteration,0,True,True,287,9110,35,208,31.742160278745644,5.942857142857143,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.0.perm_iteration_0.smtcnf
6s159,10,1,False,1,iteration,0,True,True,1037,155883,79,2515,150.32111861137898,31.835443037974684,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.1.perm_iteration_0.smtcnf
6s159,10,8,False,1,iteration,0,True,True,1885,632555,58,2050,335.57294429708224,35.3448275862069,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.8.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.8.perm_iteration_0.smtcnf
6s159,10,9,False,1,iteration,0,True,True,768,278,20,1,0.3619791666666667,0.05,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s159.10.9.perm_iteration_0.smtcnf
6s164,10,0,False,1,iteration,0,True,True,22,20,2,1,0.9090909090909091,0.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.0.perm_iteration_0.smtcnf
6s164,10,1,False,1,iteration,0,True,True,7,20,1,1,2.857142857142857,1.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.1.perm_iteration_0.smtcnf
6s164,10,2,False,1,iteration,0,True,True,12,37,1,2,3.0833333333333335,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.2.perm_iteration_0.smtcnf
6s164,10,3,False,1,iteration,0,True,True,12,27,1,2,2.25,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.3.perm_iteration_0.smtcnf
6s164,10,4,False,1,iteration,0,True,True,12,27,1,2,2.25,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.4.perm_iteration_0.smtcnf
6s164,10,5,False,1,iteration,0,True,True,12,45,1,3,3.75,3.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.5.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.5.perm_iteration_0.smtcnf
6s164,10,6,False,1,iteration,0,True,True,12,56,1,3,4.666666666666667,3.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.6.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.6.perm_iteration_0.smtcnf
6s164,10,7,False,1,iteration,0,True,True,12,56,1,3,4.666666666666667,3.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.7.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.7.perm_iteration_0.smtcnf
6s164,10,8,False,1,iteration,0,True,True,13,98,1,4,7.538461538461538,4.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.8.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.8.perm_iteration_0.smtcnf
6s164,10,9,False,1,iteration,0,True,True,13,74,1,4,5.6923076923076925,4.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s164.10.9.perm_iteration_0.smtcnf
6s202b41,10,0,False,1,iteration,0,True,True,67,15,7,1,0.22388059701492538,0.14285714285714285,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s202b41.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s202b41.10.0.perm_iteration_0.smtcnf
6s204b19,10,0,False,1,iteration,0,True,True,1508,2944,171,53,1.9522546419098143,0.30994152046783624,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.0.perm_iteration_0.smtcnf
6s204b19,10,1,False,1,iteration,0,True,True,1135,6119,123,53,5.391189427312775,0.43089430894308944,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.1.perm_iteration_0.smtcnf
6s204b19,10,2,False,1,iteration,0,True,True,888,10082,95,75,11.353603603603604,0.7894736842105263,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.2.perm_iteration_0.smtcnf
6s204b19,10,3,False,1,iteration,0,True,True,621,6179,67,55,9.950080515297907,0.8208955223880597,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.3.perm_iteration_0.smtcnf
6s204b19,10,4,False,1,iteration,0,True,True,415,1288149,43,4831,3103.9734939759037,112.34883720930233,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.4.perm_iteration_0.smtcnf
6s204b19,10,9,False,1,iteration,0,True,True,10,6798909,1,41042,679890.9,41042.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s204b19.10.9.perm_iteration_0.smtcnf
6s206rb025,10,0,False,1,iteration,0,True,True,47,44,4,2,0.9361702127659575,0.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.0.perm_iteration_0.smtcnf
6s206rb025,10,1,False,1,iteration,0,True,True,49,26,4,2,0.5306122448979592,0.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.1.perm_iteration_0.smtcnf
6s206rb025,10,2,False,1,iteration,0,True,True,49,26,4,2,0.5306122448979592,0.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.2.perm_iteration_0.smtcnf
6s206rb025,10,3,False,1,iteration,0,True,True,49,113,4,4,2.306122448979592,1.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.3.perm_iteration_0.smtcnf
6s206rb025,10,4,False,1,iteration,0,True,True,49,113,4,4,2.306122448979592,1.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.4.perm_iteration_0.smtcnf
6s206rb025,10,5,False,1,iteration,0,True,True,49,448,4,11,9.142857142857142,2.75,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.5.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.5.perm_iteration_0.smtcnf
6s206rb025,10,6,False,1,iteration,0,True,True,49,838,4,19,17.102040816326532,4.75,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.6.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.6.perm_iteration_0.smtcnf
6s206rb025,10,7,False,1,iteration,0,True,True,49,551,4,10,11.244897959183673,2.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.7.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.7.perm_iteration_0.smtcnf
6s206rb025,10,8,False,1,iteration,0,True,True,20,217,2,6,10.85,3.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.8.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.8.perm_iteration_0.smtcnf
6s206rb025,10,9,False,1,iteration,0,True,True,10,23,1,2,2.3,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb025.10.9.perm_iteration_0.smtcnf
6s206rb103,10,0,False,1,iteration,0,True,True,68,101,6,3,1.4852941176470589,0.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.0.perm_iteration_0.smtcnf
6s206rb103,10,1,False,1,iteration,0,True,True,58,169,5,9,2.913793103448276,1.8,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.1.perm_iteration_0.smtcnf
6s206rb103,10,2,False,1,iteration,0,True,True,72,301,6,13,4.180555555555555,2.1666666666666665,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.2.perm_iteration_0.smtcnf
6s206rb103,10,3,False,1,iteration,0,True,True,58,146,5,6,2.5172413793103448,1.2,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.3.perm_iteration_0.smtcnf
6s206rb103,10,4,False,1,iteration,0,True,True,72,392,6,13,5.444444444444445,2.1666666666666665,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.4.perm_iteration_0.smtcnf
6s206rb103,10,5,False,1,iteration,0,True,True,58,24814,5,248,427.82758620689657,49.6,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.5.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.5.perm_iteration_0.smtcnf
6s206rb103,10,6,False,1,iteration,0,True,True,72,110,6,3,1.5277777777777777,0.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.6.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.6.perm_iteration_0.smtcnf
6s206rb103,10,7,False,1,iteration,0,True,True,59,168,5,5,2.847457627118644,1.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.7.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.7.perm_iteration_0.smtcnf
6s206rb103,10,8,False,1,iteration,0,True,True,162,1837,9,42,11.339506172839506,4.666666666666667,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.8.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.8.perm_iteration_0.smtcnf
6s206rb103,10,9,False,1,iteration,0,True,True,76,7,4,1,0.09210526315789473,0.25,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s206rb103.10.9.perm_iteration_0.smtcnf
6s209b0,10,0,False,1,iteration,0,True,True,307,105,37,1,0.34201954397394135,0.02702702702702703,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.0.perm_iteration_0.smtcnf
6s209b0,10,1,False,1,iteration,0,True,True,301,310,37,5,1.0299003322259137,0.13513513513513514,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.1.perm_iteration_0.smtcnf
6s209b0,10,2,False,1,iteration,0,True,True,306,617,35,42,2.0163398692810457,1.2,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.2.perm_iteration_0.smtcnf
6s209b0,10,3,False,1,iteration,0,True,True,266,5479,29,191,20.597744360902254,6.586206896551724,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.3.perm_iteration_0.smtcnf
6s209b0,10,4,False,1,iteration,0,True,True,230,53559,25,560,232.86521739130436,22.4,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.4.perm_iteration_0.smtcnf
6s209b0,10,5,False,1,iteration,0,True,True,194,1573767,21,12788,8112.201030927835,608.952380952381,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.5.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.5.perm_iteration_0.smtcnf
6s209b0,10,9,False,1,iteration,0,True,True,72,60264,8,592,837.0,74.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s209b0.10.9.perm_iteration_0.smtcnf
6s216rb0,10,0,False,1,iteration,0,True,True,652,100,90,2,0.15337423312883436,0.022222222222222223,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.0.perm_iteration_0.smtcnf
6s216rb0,10,1,False,1,iteration,0,True,True,370,42,45,1,0.11351351351351352,0.022222222222222223,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.1.perm_iteration_0.smtcnf
6s216rb0,10,2,False,1,iteration,0,True,True,388,298,47,12,0.7680412371134021,0.2553191489361702,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.2.perm_iteration_0.smtcnf
6s216rb0,10,3,False,1,iteration,0,True,True,135,478,16,12,3.5407407407407407,0.75,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.3.perm_iteration_0.smtcnf
6s216rb0,10,4,False,1,iteration,0,True,True,135,1311,16,25,9.71111111111111,1.5625,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.4.perm_iteration_0.smtcnf
6s216rb0,10,5,False,1,iteration,0,True,True,91,1896,11,115,20.835164835164836,10.454545454545455,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.5.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.5.perm_iteration_0.smtcnf
6s216rb0,10,9,False,1,iteration,0,True,True,8,72,1,5,9.0,5.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s216rb0.10.9.perm_iteration_0.smtcnf
6s221rb14,10,0,False,1,iteration,0,True,True,123,308,14,9,2.5040650406504064,0.6428571428571429,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.0.perm_iteration_0.smtcnf
6s221rb14,10,1,False,1,iteration,0,True,True,122,682,13,20,5.590163934426229,1.5384615384615385,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.1.perm_iteration_0.smtcnf
6s221rb14,10,2,False,1,iteration,0,True,True,136,4479,14,70,32.93382352941177,5.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.2.perm_iteration_0.smtcnf
6s221rb14,10,3,False,1,iteration,0,True,True,135,4986,13,85,36.93333333333333,6.538461538461538,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.3.perm_iteration_0.smtcnf
6s221rb14,10,4,False,1,iteration,0,True,True,150,85190,14,872,567.9333333333333,62.285714285714285,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.4.perm_iteration_0.smtcnf
6s221rb14,10,9,False,1,iteration,0,True,True,20,175453,2,928,8772.65,464.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s221rb14.10.9.perm_iteration_0.smtcnf
6s273b37,10,0,False,1,iteration,0,True,True,35,27,4,1,0.7714285714285715,0.25,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.0.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.0.perm_iteration_0.smtcnf
6s273b37,10,1,False,1,iteration,0,True,True,27,27,3,1,1.0,0.3333333333333333,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.1.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.1.perm_iteration_0.smtcnf
6s273b37,10,2,False,1,iteration,0,True,True,29,88,3,2,3.0344827586206895,0.6666666666666666,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.2.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.2.perm_iteration_0.smtcnf
6s273b37,10,3,False,1,iteration,0,True,True,20,215,2,4,10.75,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.3.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.3.perm_iteration_0.smtcnf
6s273b37,10,4,False,1,iteration,0,True,True,20,93,2,2,4.65,1.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.4.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.4.perm_iteration_0.smtcnf
6s273b37,10,5,False,1,iteration,0,True,True,20,107,2,3,5.35,1.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.5.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.5.perm_iteration_0.smtcnf
6s273b37,10,6,False,1,iteration,0,True,True,20,164,2,5,8.2,2.5,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.6.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.6.perm_iteration_0.smtcnf
6s273b37,10,7,False,1,iteration,0,True,True,20,147,2,4,7.35,2.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.7.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.7.perm_iteration_0.smtcnf
6s273b37,10,8,False,1,iteration,0,True,True,20,254,2,12,12.7,6.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.8.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.8.perm_iteration_0.smtcnf
6s273b37,10,9,False,1,iteration,0,True,True,9,34,1,3,3.7777777777777777,3.0,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.9.smtcnf,./ProofDoorBenchmark/interpolant_as_cnfs_1/10//6s273b37.10.9.perm_iteration_0.smtcnf
